#        Q^2                         GMp                                           GMn                                          GEp                                           GEn
#-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
1.08029146e+00 2.83517641e-01 2.40835324e-01 3.27349435e-01 -6.73310774e-02 -2.38035643e-02 -1.10317675e-01 1.80560178e-01 1.65831684e-01 1.94672064e-01 7.58143766e-02 6.53343076e-02 8.99244007e-02
1.09178392e+00 2.79703438e-01 2.37481266e-01 3.23079874e-01 -6.57793040e-02 -2.26993838e-02 -1.08297992e-01 1.78478675e-01 1.63843041e-01 1.92510736e-01 7.52241089e-02 6.47902926e-02 8.92538911e-02
1.10327638e+00 2.75967984e-01 2.34198197e-01 3.18896720e-01 -6.42709496e-02 -2.16312173e-02 -1.06329740e-01 1.76433757e-01 1.61890560e-01 1.90386207e-01 7.46388053e-02 6.42515117e-02 8.85885749e-02
1.11476884e+00 2.72309073e-01 2.30984094e-01 3.14797580e-01 -6.28045400e-02 -2.05977663e-02 -1.04411252e-01 1.74424551e-01 1.59973352e-01 1.88297621e-01 7.40584813e-02 6.37179545e-02 8.79284840e-02
1.12626131e+00 2.68724577e-01 2.27837006e-01 3.10780148e-01 -6.13786599e-02 -1.95977857e-02 -1.02540927e-01 1.72450211e-01 1.58090559e-01 1.86244149e-01 7.34831476e-02 6.31896072e-02 8.72736447e-02
1.13775377e+00 2.65212442e-01 2.24755052e-01 3.06842195e-01 -5.99919510e-02 -1.86300820e-02 -1.00717225e-01 1.70509917e-01 1.56241348e-01 1.84224983e-01 7.29128110e-02 6.26664532e-02 8.66240781e-02
1.14924623e+00 2.61770688e-01 2.21736416e-01 3.02981573e-01 -5.86431087e-02 -1.76935104e-02 -9.89386666e-02 1.68602872e-01 1.54424912e-01 1.82239344e-01 7.23474743e-02 6.21484728e-02 8.59798008e-02
1.16073869e+00 2.58397402e-01 2.18779348e-01 2.99196204e-01 -5.73308801e-02 -1.67869726e-02 -9.72038288e-02 1.66728305e-01 1.52640466e-01 1.80286472e-01 7.17871366e-02 6.16356439e-02 8.53408247e-02
1.17223116e+00 2.55090736e-01 2.15882157e-01 2.95484085e-01 -5.60540612e-02 -1.59094150e-02 -9.55113431e-02 1.64885466e-01 1.50887253e-01 1.78365629e-01 7.12317937e-02 6.11279419e-02 8.47071576e-02
1.18372362e+00 2.51848907e-01 2.13043211e-01 2.91843278e-01 -5.48114951e-02 -1.50598260e-02 -9.38598928e-02 1.63073628e-01 1.49164536e-01 1.76476100e-01 7.06814384e-02 6.06253401e-02 8.40788034e-02
1.19521608e+00 2.48670190e-01 2.10260934e-01 2.88271911e-01 -5.36020696e-02 -1.42372345e-02 -9.22482111e-02 1.61292084e-01 1.47471600e-01 1.74617190e-01 7.01360605e-02 6.01278096e-02 8.34557624e-02
1.20670854e+00 2.45552921e-01 2.07533804e-01 2.84768174e-01 -5.24247150e-02 -1.34407081e-02 -9.06750780e-02 1.59540149e-01 1.45807752e-01 1.72788223e-01 6.95956470e-02 5.96353198e-02 8.28380314e-02
1.21820101e+00 2.42495489e-01 2.04860350e-01 2.81330318e-01 -5.12784029e-02 -1.26693512e-02 -8.91393194e-02 1.57817156e-01 1.44172318e-01 1.70988542e-01 6.90601825e-02 5.91478385e-02 8.22256041e-02
1.22969347e+00 2.39496338e-01 2.02239150e-01 2.77956651e-01 -5.01621437e-02 -1.19223030e-02 -8.76398042e-02 1.56122458e-01 1.42564646e-01 1.69217510e-01 6.85296495e-02 5.86653317e-02 8.16184714e-02
1.24118593e+00 2.36553962e-01 1.99668831e-01 2.74645536e-01 -4.90749851e-02 -1.11987368e-02 -8.61754428e-02 1.54455427e-01 1.40984101e-01 1.67474505e-01 6.80040279e-02 5.81877641e-02 8.10166214e-02
1.25267839e+00 2.33666905e-01 1.97148063e-01 2.71395391e-01 -4.80160107e-02 -1.04978576e-02 -8.47451853e-02 1.52815452e-01 1.39430067e-01 1.65758924e-01 6.74832960e-02 5.77150994e-02 8.04200394e-02
1.26417085e+00 2.30833758e-01 1.94675562e-01 2.68204681e-01 -4.69843379e-02 -9.81890113e-03 -8.33480199e-02 1.51201937e-01 1.37901946e-01 1.64070180e-01 6.69674301e-02 5.72472998e-02 7.98287086e-02
1.27566332e+00 2.28053157e-01 1.92250085e-01 2.65071923e-01 -4.59791172e-02 -9.16113254e-03 -8.19829709e-02 1.49614308e-01 1.36399156e-01 1.62407703e-01 6.64564049e-02 5.67843267e-02 7.92426101e-02
1.28715578e+00 2.25323783e-01 1.89870428e-01 2.61995681e-01 -4.49995300e-02 -8.52384491e-03 -8.06490979e-02 1.48052001e-01 1.34921132e-01 1.60770938e-01 6.59501936e-02 5.63261404e-02 7.86617226e-02
1.29864824e+00 2.22644357e-01 1.87535428e-01 2.58974563e-01 -4.40447878e-02 -7.90635816e-03 -7.93454933e-02 1.46514471e-01 1.33467326e-01 1.59159343e-01 6.54487676e-02 5.58727006e-02 7.80860232e-02
